username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
indyhawkins;2015-08-15 21:03;0;0;"If I haven't let anyone know today........I still hate Obama!! @BarackObama #barackobama #dirtbag";;@BarackObama;#barackobama #dirtbag;"632628800233168896";https://twitter.com/indyhawkins/status/632628800233168896
Etty_Hillesum;2015-08-15 18:36;0;0;"Let's #play with the balls of @BarackObama #BarackObama and have him stop using #DRONES : AC/DC - Play Ball: https:// goo.gl/OGAZP2 (2:49).";;@BarackObama;#play #BarackObama #DRONES;"632591698107965440";https://twitter.com/Etty_Hillesum/status/632591698107965440
BrushWithCelebs;2015-08-15 02:15;0;0;". @POTUS / @BarackObama 's @Spotify Playlist: http://www. brushwithcelebrities.com/2015/08/14/pre sident-barack-obamas-spotify-playlist/ … #BarackObama #Playlist #Spotify pic.twitter.com/81YsnCfr8C";;@POTUS @BarackObama @Spotify;#BarackObama #Playlist #Spotify;"632344793914343424";https://twitter.com/BrushWithCelebs/status/632344793914343424
bathb0y;2015-08-14 20:11;0;0;"#barackobama @BarackObama https:// twitter.com/penguinrandom/ status/632243129442299905 …";;@BarackObama;#barackobama;"632253140935528449";https://twitter.com/bathb0y/status/632253140935528449
B_ObamaMemes;2015-08-14 15:46;0;1;"Dafuq?! #Obama #PresidentObama #BarackObama #POTUS #President #Barack @barackobama whitehouse… https:// instagram.com/p/6XbA-CyFkG/";;@barackobama;#Obama #PresidentObama #BarackObama #POTUS #President #Barack;"632186534029078528";https://twitter.com/B_ObamaMemes/status/632186534029078528
DJMAGICJAY;2015-08-14 13:56;0;0;"I wonder if @BarackObama Remembers this video from his early days back in 1995 @MichelleObama #barackobama https:// youtu.be/w5JlqDnoqlo #RT";;@BarackObama @MichelleObama;#barackobama #RT;"632158816059179008";https://twitter.com/DJMAGICJAY/status/632158816059179008
sekai_no_sanada;2015-08-14 11:34;0;0;"@BarackObama Joe will run for the presidential election ? If he becomes candidate, which will you support , Hillary or Joe ? #barackobama";;@BarackObama;#barackobama;"632123086821715968";https://twitter.com/sekai_no_sanada/status/632123086821715968
HillaryVsTrump;2015-08-13 22:28;1;1;"63,000,000 followers Congratulation to @BarackObama #POTUS - #BarackObama #USAelection #Election2016 #2016Election - pic.twitter.com/xqasQcefWi";;@BarackObama;#POTUS #BarackObama #USAelection #Election2016 #2016Election;"631925221608587264";https://twitter.com/HillaryVsTrump/status/631925221608587264
bathb0y;2015-08-13 17:27;0;0;"#USA #BarackObama @BarackObama #guncontrol #gunsense #gunrights #GunSafety #GunLaws @GunOwners @Guns_com https:// twitter.com/mehdirhasan/st atus/631842931889053696 …";;@BarackObama @GunOwners @Guns_com;#USA #BarackObama #guncontrol #gunsense #gunrights #GunSafety #GunLaws;"631849509325287424";https://twitter.com/bathb0y/status/631849509325287424
MrTom_Riddle;2015-08-12 23:44;1;2;"@MinecraftParks @MinecraftPlace Look at those chemtrails LOL #BarackObama @BarackObama";;@MinecraftParks @MinecraftPlace @BarackObama;#BarackObama;"631581992337940480";https://twitter.com/MrTom_Riddle/status/631581992337940480
Fartosauros;2015-08-12 01:03;0;1;"Its @BarackObama fan art. hope u lik! !! #BarackObama #winning #usa #america #uuuuhhhh pic.twitter.com/niALgcprYL";;@BarackObama;#BarackObama #winning #usa #america #uuuuhhhh;"631239466682748929";https://twitter.com/Fartosauros/status/631239466682748929
advocateinc4you;2015-08-11 23:12;0;0;"Way to go #EPA @EPA !! I hope They Get #fined for this! #environment #DisasterRecovery @BarackObama #BarackObama https:// twitter.com/businessinside r/status/631206127162785792 …";;@EPA @BarackObama;#EPA #fined #environment #DisasterRecovery #BarackObama;"631211485335650304";https://twitter.com/advocateinc4you/status/631211485335650304
sekai_no_sanada;2015-08-10 14:30;0;0;"@BarackObama "The right not to be target of wiretapping is one of the most fundamental rights of any democracy." #BarackObama #wiretapping";;@BarackObama;#BarackObama #wiretapping;"630717911099772928";https://twitter.com/sekai_no_sanada/status/630717911099772928
bathb0y;2015-08-09 17:01;0;0;""Special Report: State Department watered down human trafficking report" - http://www. reuters.com/article/idUSKC N0Q821Y20150804 … #BarackObama @BarackObama @Zak_Bagans .";;@BarackObama @Zak_Bagans;#BarackObama;"630393357844373504";https://twitter.com/bathb0y/status/630393357844373504
sekai_no_sanada;2015-08-09 09:59;0;0;"@BarackObama No! A diplomacy is to drive own mind ! #BarackObama #diplomacy #politics";;@BarackObama;#BarackObama #diplomacy #politics;"630287353685250048";https://twitter.com/sekai_no_sanada/status/630287353685250048
Jos_Key;2015-08-08 21:01;0;0;"If you want more authority you have to be more responsible. #BarackObama #Leadership @BarackObama";;@BarackObama;#BarackObama #Leadership;"630091523959484417";https://twitter.com/Jos_Key/status/630091523959484417
fatimaaCakess;2015-08-08 18:25;0;0;"EVERYONE PLEASE READ AND RT! @BarackObama @BarackObama @BarackObama #BarackObama https:// twitter.com/rubay_/status/ 629874072864731140 …";;@BarackObama @BarackObama @BarackObama;#BarackObama;"630052190430760960";https://twitter.com/fatimaaCakess/status/630052190430760960
sekai_no_sanada;2015-08-08 16:48;0;0;"@BarackObama Anniversary ?No! What are you saying?Life is not always so happy! Respect a moment at present than past ! #BarackObama #VRA50";;@BarackObama;#BarackObama #VRA50;"630027846216323072";https://twitter.com/sekai_no_sanada/status/630027846216323072
mcphotog;2015-08-08 08:22;0;2;"On my way to #marthasvineyard . Excited for a week of relaxation with family, friends and the #president @BarackObama #BarackObama";;@BarackObama;#marthasvineyard #president #BarackObama;"629900490873016321";https://twitter.com/mcphotog/status/629900490873016321
tameryazar;2015-08-07 19:35;1;1;"a hotel buffet from #Turkey ! creative :) @BarackObama @POTUS #WhiteHouse #BarackObama #Obama #Washington #USA pic.twitter.com/HrsTlgsweW";;@BarackObama @POTUS;#Turkey #WhiteHouse #BarackObama #Obama #Washington #USA;"629707358420234241";https://twitter.com/tameryazar/status/629707358420234241
sekai_no_sanada;2015-08-07 15:15;0;0;"@BarackObama USA was spaying to their friend's underwears ? You make TPP for five eyes ? #BarackObama #military #diplomacy";;@BarackObama;#BarackObama #military #diplomacy;"629642092780781568";https://twitter.com/sekai_no_sanada/status/629642092780781568
EbaLalluminati;2015-08-07 03:53;0;0;"Larry. I know my president buddy “ @LarryAugust14 @EbaLalluminati Beautifull Eba You Know That's #BarackObama In That Picture @BarackObama ”";;@LarryAugust14 @EbaLalluminati @BarackObama;#BarackObama;"629470427304357894";https://twitter.com/EbaLalluminati/status/629470427304357894
KongDreampark;2015-08-06 21:09;0;0;"#WeSupportBriana - Who is talking about ...Make ya Selfie By @BarackObama #BarackObama ... pic.twitter.com/NEoeoYr8C0";;@BarackObama;#WeSupportBriana #BarackObama;"629368661623631872";https://twitter.com/KongDreampark/status/629368661623631872
bathb0y;2015-08-06 15:14;0;0;"#USA @BarackObama #BarackObama https:// twitter.com/TravelLeisure/ status/629269061378019328 …";;@BarackObama;#USA #BarackObama;"629279469761634304";https://twitter.com/bathb0y/status/629279469761634304
bathb0y;2015-08-06 15:10;0;0;"#USA @BarackObama #BarackObama https:// twitter.com/guardian/statu s/629269375040798720 …";;@BarackObama;#USA #BarackObama;"629278309923299328";https://twitter.com/bathb0y/status/629278309923299328
bathb0y;2015-08-06 14:58;0;0;"#USA #BarackObama @BarackObama https:// twitter.com/Reuters/status /629271188729135104 …";;@BarackObama;#USA #BarackObama;"629275341169799169";https://twitter.com/bathb0y/status/629275341169799169
shadzdelmonte;2015-08-06 08:54;1;0;"A small look at #BarackObama - A Glimpse at what he has done as President. https:// shadrachdelmonteblog.wordpress.com/2015/08/06/pre sident-barack-obama/ … @BarackObama";;@BarackObama;#BarackObama;"629183636869369856";https://twitter.com/shadzdelmonte/status/629183636869369856
Nycgirl0914;2015-08-05 22:05;0;0;"Happy Birthday President Obama @BarackObama #BarackObama";;@BarackObama;#BarackObama;"629020509892673536";https://twitter.com/Nycgirl0914/status/629020509892673536
