username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
janko1992;2016-10-18 16:50;9;4;"INNOCENT American mother and wife, #FantaJawara , imprisoned in #Gambia . @SenatorBarb @RepJohnDelaney @ChrisVanHollen @BenCardinforMD @pic.twitter.com/di033iv4XF";;@SenatorBarb @RepJohnDelaney @ChrisVanHollen @BenCardinforMD @pic;#FantaJawara #Gambia;"788391752206024704";https://twitter.com/janko1992/status/788391752206024704
WeigleJason;2016-10-18 16:49;0;0;"@ChrisVanHollen @KathyforMD Either candidate have specific plans to de-escalate global (Russia) and domestic (divided population) tensions?";;@ChrisVanHollen @KathyforMD;;"788391474773708800";https://twitter.com/WeigleJason/status/788391474773708800
janko1992;2016-10-18 16:40;2;2;"@LevianLegal @RepJohnDelaney @ChrisVanHollen @SenatorBarb @BenCardinforMD #FreeFanta";;@LevianLegal @RepJohnDelaney @ChrisVanHollen @SenatorBarb @BenCardinforMD;#FreeFanta;"788389247241883648";https://twitter.com/janko1992/status/788389247241883648
RobertStudstrup;2016-10-18 15:01;0;1;"Tonight's http:// daily-reveille.com editorial will discuss Maryland US Senate bought between @ChrisVanHollen and Kathy Szeliga #Election2016";;@ChrisVanHollen;#Election2016;"788364431478579200";https://twitter.com/RobertStudstrup/status/788364431478579200
galaxiou;2016-10-18 12:55;1;0;". @SenatorCardin @ChrisVanHollen @SenatorBarb Please do something about #CorporatePrisons and conditions in prison http:// theweek.com/articles/65560 9/why-no-knows-about-largest-prison-strike-history …";;@SenatorCardin @ChrisVanHollen @SenatorBarb;#CorporatePrisons;"788332682082222080";https://twitter.com/galaxiou/status/788332682082222080
Kgraf41385;2016-10-18 12:18;0;0;"@ChrisVanHollen @PPFA Forcing citizens to pay for a company started by a racist eugenicist is nothing to be proud of. #defendtheunborn";;@ChrisVanHollen @PPFA;#defendtheunborn;"788323418542182401";https://twitter.com/Kgraf41385/status/788323418542182401
ctbarker32;2016-10-18 01:02;0;0;"@ChrisVanHollen Are you proud of your Dem Party as you ascend to the Senate? Power tends to corrupt, and absolute power corrupts absolutely. https:// twitter.com/JamesOKeefeIII /status/788055291153833984 …";;@ChrisVanHollen;;"788153274520207364";https://twitter.com/ctbarker32/status/788153274520207364
LieberInstitute;2016-10-18 00:54;0;1;"Thanks to Congressman @ChrisVanHollen for visiting LIBD today to hear about our work to better understand brain disorders! pic.twitter.com/ysTAj9l9Uq";;@ChrisVanHollen;;"788151198654181379";https://twitter.com/LieberInstitute/status/788151198654181379
MetalSuspension;2016-10-18 00:47;0;0;"@SenSanders in charge of the Senate Budget committee? Sign me up. Already voted for @ChrisVanHollen https:// twitter.com/thenation/stat us/788054796645302273 …";;@SenSanders @ChrisVanHollen;;"788149436425900032";https://twitter.com/MetalSuspension/status/788149436425900032
GreatGovTweets;2016-10-18 00:41;0;0;"@chrisvanhollen Congratulations on writing a great gov tweet! http:// shiningsea.measuredvoice.com/chrisvanhollen /status/787743786763952129 … (Ranked 49th for Oct 16.)";;@chrisvanhollen;;"788147835388788736";https://twitter.com/GreatGovTweets/status/788147835388788736
quoteallthethin;2016-10-17 22:00;0;0;"The fact of the matter is it's very reasonable to ask the wealthiest... #ChrisVanHollen #quotes https:// openquotes.github.io/authors/chris- van-hollen-quotes/#ba73130d …";;;#ChrisVanHollen #quotes #ba73130d;"788107412704206848";https://twitter.com/quoteallthethin/status/788107412704206848
lgrobin62;2016-10-17 20:08;6;4;"Turn the Senate Blue! Vote for @jimbarksdale (GA) @brianschatz (HI) @Sturgill4Idaho @GrayforKentucky @ChrisVanHollen (MD) @SenSchumer (NY)";;@jimbarksdale @brianschatz @Sturgill4Idaho @GrayforKentucky @ChrisVanHollen @SenSchumer;;"788079181540184064";https://twitter.com/lgrobin62/status/788079181540184064
littlecarrotq;2016-10-17 18:55;0;0;"@ChrisVanHollen @NDSS @cbsbaltimore @KathyforMD HE APPARENTLY USED THEM TO FUND A PAC TO GET ELECTED TO CONGRESS";;@ChrisVanHollen @NDSS @cbsbaltimore @KathyforMD;;"788060972334321664";https://twitter.com/littlecarrotq/status/788060972334321664
cbsbaltimore;2016-10-17 17:41;1;2;". @ChrisVanHollen to visit Lieber Institute for Brain Development http:// cbsloc.al/2ebj1Pm";;@ChrisVanHollen;;"788042329944907776";https://twitter.com/cbsbaltimore/status/788042329944907776
AlyseLady;2016-10-17 11:55;0;0;"The future of #Maryland the next Mayor of #Baltimore @PughForMayor and the next U.S. Senator @ChrisVanHollen #GOTV pic.twitter.com/h8XBJBufrL";;@PughForMayor @ChrisVanHollen;#Maryland #Baltimore #GOTV;"787955263382822912";https://twitter.com/AlyseLady/status/787955263382822912
EricBeasley33W;2016-10-17 02:55;0;0;"Lemme guess, you asked for your claims to actually be processed instead of waiting 5 years? @kwrnr1961 @ChrisVanHollen";;@kwrnr1961 @ChrisVanHollen;;"787819406248202240";https://twitter.com/EricBeasley33W/status/787819406248202240
MileahKromer;2016-10-17 01:36;3;5;"Just saw a @ChrisVanHollen ad on USA. Positive ad about work with vets. #MDSen #MDPolitics";;@ChrisVanHollen;#MDSen #MDPolitics;"787799307197886464";https://twitter.com/MileahKromer/status/787799307197886464
ColePeavy;2016-10-16 22:32;3;11;"It was a pleasure to meet you, Mr. Senator!!! @ChrisVanHollen @Maryland_First pic.twitter.com/bdiEXKNhHD";;@ChrisVanHollen @Maryland_First;;"787753054888087552";https://twitter.com/ColePeavy/status/787753054888087552
ChrisVanHollen;2016-10-16 21:55;21;34;". @PPFA has been providing women and men with quality health care for 100 years - here's to 100 more! #StandWithPP #100YearsStrong pic.twitter.com/ejOZY1S123";;@PPFA;#StandWithPP #100YearsStrong;"787743786763952129";https://twitter.com/ChrisVanHollen/status/787743786763952129
s_saqib_ali;2016-10-16 21:33;0;0;"@kwrnr1961 @ChrisVanHollen What was your ask? Was it reasonable? Unreasonable requests — even from veterans — should be denied #MDpolitics";;@kwrnr1961 @ChrisVanHollen;#MDpolitics;"787738148822458368";https://twitter.com/s_saqib_ali/status/787738148822458368
PaulSacco1;2016-10-16 20:56;0;0;"Thanks @ChrisVanHollen & @DelMaryW for supporting @GirlsColoring . Coloring books featuring women heroes past and present! pic.twitter.com/aXguJuf8qO";;@ChrisVanHollen @DelMaryW @GirlsColoring;;"787728953855254528";https://twitter.com/PaulSacco1/status/787728953855254528
kwrnr1961;2016-10-16 20:37;6;2;"@ChrisVanHollen claims that he supports #veterans issues is hogwash. I asked for his help. He blew me off. #Maryland #MDPolitics";;@ChrisVanHollen;#veterans #Maryland #MDPolitics;"787724240812322817";https://twitter.com/kwrnr1961/status/787724240812322817
