username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
RachBach007;2016-10-08 09:50;1;1;"@Freedom4Horses @HuffPostPol @SenatorBarb @RoyBlunt @JerryMoran @SenSanders WILL THIS B ENUF2FINALLY STOP THEM?HOW MANY MORE LIES DO BLMhave";;@Freedom4Horses @HuffPostPol @SenatorBarb @RoyBlunt @JerryMoran @SenSanders;;"784662352566243329";https://twitter.com/RachBach007/status/784662352566243329
Freedom4Horses;2016-10-08 09:46;6;0;". @HuffPostPol BLMFraudExposed #SaveWildHorses @SenatorBarb @RoyBlunt @JerryMoran @SenSanders pic.twitter.com/AKXXSQBDto";;@HuffPostPol @SenatorBarb @RoyBlunt @JerryMoran @SenSanders;#SaveWildHorses;"784661288966234112";https://twitter.com/Freedom4Horses/status/784661288966234112
EliseHiggins;2016-10-08 08:09;0;1;"Also: @govsambrownback @KevinYoder @mikepompeo @RepLynnJenkins @JerryMoran @PatRoberts #ksleg https:// twitter.com/sarahfelts/sta tus/784632749143494656 …";;@govsambrownback @KevinYoder @mikepompeo @RepLynnJenkins @JerryMoran @PatRoberts;#ksleg;"784636902024425472";https://twitter.com/EliseHiggins/status/784636902024425472
McMegahn;2016-10-08 07:50;1;4;"I'm interested in @JerryMoran , @SenPatRoberts and @RepMikePompeo 's thoughts regarding the #TrumpTape . Do you still endorse your nominee?";;@JerryMoran @SenPatRoberts @RepMikePompeo;#TrumpTape;"784632058790510593";https://twitter.com/McMegahn/status/784632058790510593
KS4NeverTrump;2016-10-08 06:43;0;0;"Withdraw your support of Trump @RepKevinYoder @JerryMoran";;@RepKevinYoder @JerryMoran;;"784615170035290112";https://twitter.com/KS4NeverTrump/status/784615170035290112
dylanirsm;2016-10-08 06:01;0;0;"@JerryMoran would you support @realDonaldTrump if he were to talk about your daughters like this, or your wife, or any Kansan?";;@JerryMoran @realDonaldTrump;;"784604658614538241";https://twitter.com/dylanirsm/status/784604658614538241
kbarikmo;2016-10-08 05:34;0;1;". @SenPatRoberts @RepKevinYoder @JerryMoran still waiting on your repudiation of @realDonaldTrump bombshell words! KS voters are waiting!";;@SenPatRoberts @RepKevinYoder @JerryMoran @realDonaldTrump;;"784597888898854912";https://twitter.com/kbarikmo/status/784597888898854912
libbyjones715;2016-10-08 04:33;0;0;"@JerryMoran @Missmorgan_mm What did you tell the students at that high school about Donald Trump? Do you support the way he treats women?";;@JerryMoran @Missmorgan_mm;;"784582508985872384";https://twitter.com/libbyjones715/status/784582508985872384
SamSucksBalls;2016-10-08 03:32;0;2;"listen to #trumptape and remember @replynnjenkins @jerrymoran @govsambrownback support this disgusting person. #ksleg #gop https:// twitter.com/ShaunKing/stat us/784523974822682624 …";;@replynnjenkins @jerrymoran @govsambrownback;#trumptape #ksleg #gop;"784567164447629316";https://twitter.com/SamSucksBalls/status/784567164447629316
chadah;2016-10-08 02:25;0;0;". @JerryMoran Still a Trump guy, huh. http://www. kansas.com/opinion/opn-co lumns-blogs/now-consider-this/article82345032.html …";;@JerryMoran;;"784550228791877632";https://twitter.com/chadah/status/784550228791877632
AdderAllStar;2016-10-08 01:40;0;1;"Hi @RepKevinYoder @JerryMoran do u support presidential candidates who brag about sexual assault jw bc there's an election in a month js";;@RepKevinYoder @JerryMoran;;"784539009431330817";https://twitter.com/AdderAllStar/status/784539009431330817
NortonHomer;2016-10-08 01:32;0;0;"@JerryMoran @cfbhall @CoachBillSnyder @YouTube Jerry's KS value: Let top 0.1% pay no tax and stifle economy http:// kcur.org/post/thanks-ta x-cuts-bill-self-highest-paid-state-employee-owes-little-kansas-income-taxes#stream/0 …";;@JerryMoran @cfbhall @CoachBillSnyder @YouTube;#stream;"784536840510566401";https://twitter.com/NortonHomer/status/784536840510566401
BisonBlaine;2016-10-08 00:32;0;1;"@JerryMoran @SenPatRoberts https:// twitter.com/SueinRockville /status/784384421508055040 …";;@JerryMoran @SenPatRoberts;;"784521835681615872";https://twitter.com/BisonBlaine/status/784521835681615872
BisonBlaine;2016-10-08 00:24;0;0;"@JerryMoran @PatRoberts This is the the GOP comes up with ?!? http://www. huffingtonpost.com/entry/donald-t rump-central-park-five_us_57f7ceafe4b0e655eab3c002 … https://www. washingtonpost.com/politics/trump -recorded-having-extremely-lewd-conversation-about-women-in-2005/2016/10/07/3b9ce776-8cb4-11e6-bf8a-3d26847eeed4_story.html … Read it and weep for USA";;@JerryMoran @PatRoberts;;"784519892536004608";https://twitter.com/BisonBlaine/status/784519892536004608
JerryMoran;2016-10-07 23:30;1;6;". @Missmorgan_mm Great to meet you too! Keep up your hard work and let me know if I can be a partner in helping you feed the world.";;@Missmorgan_mm;;"784506140172378114";https://twitter.com/JerryMoran/status/784506140172378114
dlt57;2016-10-07 22:34;1;1;". @HuffPostPol BLMFraudExposed #SaveWildHorses @SenatorBarb @RoyBlunt @JerryMoran @SenSanders pic.twitter.com/Yspiq4jWlM";;@HuffPostPol @SenatorBarb @RoyBlunt @JerryMoran @SenSanders;#SaveWildHorses;"784492199870365696";https://twitter.com/dlt57/status/784492199870365696
